X.1..oecf4_20220506_KO_1G4_DIA_r1.raw.PG.Quantity	X.2..oecf4_20220506_KO_1G4_DIA_r3.raw.PG.Quantity	X.3..oecf4_20220506_KO_1G4_DIA_r4.raw.PG.Quantity	X.4..oecf4_20220506_KO_1G4_DIA_r4_20220508144015.raw.PG.Quantity	X.5..oecf4_20220506_KO_3G4_DIA_r1.raw.PG.Quantity	X.6..oecf4_20220506_KO_3G4_DIA_r3.raw.PG.Quantity	X.7..oecf4_20220506_KO_3G4_DIA_r4.raw.PG.Quantity	X.8..oecf4_20220506_KO_3G4_DIA_r5.raw.PG.Quantity	X.9..oecf4_20220506_LTED_DIA_r1.raw.PG.Quantity	X.10..oecf4_20220506_LTED_DIA_r3.raw.PG.Quantity	X.11..oecf4_20220506_LTED_DIA_r3_20220508005236.raw.PG.Quantity	X.12..oecf4_20220506_LTED_DIA_r4.raw.PG.Quantity	X.13..oecf4_20220506_WT_DIA_r1.raw.PG.Quantity	X.14..oecf4_20220506_WT_DIA_r2.raw.PG.Quantity	X.15..oecf4_20220506_WT_DIA_r3.raw.PG.Quantity	C: Student's T-test Significant KO_1G4_LTED	C: Student's T-test significant	N: -Log Student's T-test p-value KO_1G4_LTED	N: Student's T-test q-value KO_1G4_LTED	N: Student's T-test Difference KO_1G4_LTED	N: Student's T-test Test statistic KO_1G4_LTED	T: PG.ProteinGroups	T: PG.Genes	T: PG.ProteinDescriptions
NaN	NaN	NaN	NaN	NaN	7.88414	NaN	NaN	NaN	10.4133	10.6712	10.4547	10.5142	10.7301	11.1116			NaN	1	0	NaN	C9J7I2;E7EWW0;F5H7K1;H3BV68;Q7Z3J2	VPS35L	VPS35 endosomal protein sorting factor-like;VPS35 endosomal protein sorting factor-like;VPS35 endosomal protein sorting factor-like;Esophageal cancer associated protein
13.6355	13.5831	13.6664	13.1573	13.3724	13.4676	13.1317	13.5255	13.3052	13.4782	13.5402	13.5087	13.7779	13.847	13.779			0.154491	0.652228	0.0524611	0.403363	C9J7Z4;Q8NCE0	TSEN2	tRNA-splicing endonuclease subunit Sen2 (Fragment);tRNA-splicing endonuclease subunit Sen2
13.7521	13.6866	13.4986	13.7002	13.8485	13.9788	12.8899	13.8159	13.3907	13.0057	13.2621	13.0693	12.46	12.4115	12.6478	+	KO_1G4_LTED	2.42147	0.00336868	0.477402	4.57535	C9J8B8;Q08AP5;Q969S8	HDAC10	Polyamine deacetylase HDAC10;HDAC10 protein;Polyamine deacetylase HDAC10
14.1489	14.135	14.2594	13.487	13.0141	13.9351	12.8231	13.7528	13.609	12.9206	12.7435	13.2502	13.327	14.3829	14.0294	+	KO_1G4_LTED	1.82757	0.0102833	0.876714	3.37911	C9J8D0;C9JA69;Q8WY36	BBX	HMG box transcription factor BBX (Fragment);HMG box transcription factor BBX;HMG box transcription factor BBX
14.0121	14.019	14.1371	12.8623	14.0994	13.8517	13.1304	13.8757	13.6805	13.6013	13.6919	13.4055	13.5608	13.8354	13.2898			0.211198	0.558439	0.162846	0.530377	C9J8T6;Q14061	COX17	Cytochrome c oxidase copper chaperone
12.8772	12.8637	12.8577	12.7236	12.5641	13.0029	12.8362	12.9238	13.039	11.811	11.8867	12.3975	12.5216	12.8997	12.8442			0.982556	0.0720259	0.547022	1.91421	C9J9G2;Q96QT6	PHF12	PHD finger protein 12
14.4323	14.4883	14.55	14.0338	14.1037	14.2182	13.9387	14.2486	14.4192	14.4957	14.5098	14.537	14.1847	14.2869	14.2047			0.42621	0.309461	-0.114348	-0.95857	C9J9P8;Q969M7	UBE2F	NEDD8-conjugating enzyme UBE2F (Fragment);NEDD8-conjugating enzyme UBE2F
18.0648	17.7693	17.8224	17.4301	18.2132	18.0851	18.0729	18.5761	18.167	18.2555	18.3134	18.1269	17.4416	17.1943	17.3225	+	KO_1G4_LTED	1.7479	0.0116509	-0.444057	-3.23185	C9JA08;Q96D46	NMD3	60S ribosomal export protein NMD3
16.084	15.9002	15.9688	15.7995	15.8024	15.601	15.6907	15.7763	16.4845	16.4111	16.2947	16.2143	16.3413	16.3942	16.3897	+	KO_1G4_LTED	2.55545	0.00287625	-0.413033	-4.87394	C9JA28;Q9UNL2	SSR3	Translocon-associated protein subunit gamma
12.4858	12.1787	12.2185	12.7068	12.6999	12.5536	12.5174	12.6429	12.506	12.5757	12.4766	12.6715	11.5835	10.9453	11.6733			0.572316	0.207772	-0.160009	-1.22146	C9JA38;Q5D0E6	DALRD3	DALR anticodon-binding domain-containing protein 3 (Fragment);DALR anticodon-binding domain-containing protein 3
12.8038	13.4155	12.5261	13.416	12.4933	13.9987	13.7518	13.6327	12.5415	13.2433	13.7546	13.8073	11.9225	11.144	12.7086			0.343623	0.388995	-0.296329	-0.801714	C9JA93	TBC1D15	TBC1 domain family member 15 (Fragment)
13.3328	13.6555	13.4943	13.1848	13.1542	12.7724	12.8988	13.1411	13.2279	13.0016	12.999	12.7994	12.4186	12.2868	12.0417	+	KO_1G4_LTED	1.65123	0.0147728	0.409902	3.05653	C9JB06;Q8N5I4	DHRSX	Dehydrogenase/reductase SDR family member on chromosome X (Fragment);Dehydrogenase/reductase SDR family member on chromosome X
13.0573	13.0959	13.0093	13.308	12.6076	12.5018	12.6993	12.8217	12.0995	11.8813	12.4629	12.4905	13.0767	13.0734	13.0306	+	KO_1G4_LTED	2.80974	0.00168643	0.884031	5.47562	C9JB29	CASP8	Caspase-8 (Fragment)
15.5345	15.6705	15.6723	15.8254	15.31	15.3888	15.2265	15.0993	15.3468	15.2587	14.9835	15.2227	15.3831	15.4092	15.2746	+	KO_1G4_LTED	2.53826	0.00294389	0.472731	4.83495	C9JB30;Q9UPY8	MAPRE3	Microtubule-associated protein RP/EB family member 3 (Fragment);Microtubule-associated protein RP/EB family member 3
14.0215	13.7758	13.492	13.3262	14.0424	14.1012	13.8518	13.9275	13.0422	12.2379	12.8924	13.0073	12.1929	11.8792	10.9634	+	KO_1G4_LTED	1.90875	0.00867072	0.858943	3.53198	C9JBG5;E9PMC3;F5H8L4;Q8NBJ9	SIDT2	SID1 transmembrane family member 2;SID1 transmembrane family member 2 (Fragment);SID1 transmembrane family member 2;SID1 transmembrane family member 2
18.2168	18.5175	18.8363	18.4159	17.8921	17.7786	17.8399	18.0224	16.7756	17.5662	17.7367	17.8097	16.8382	16.9067	16.8613	+	KO_1G4_LTED	2.04047	0.00720729	1.02462	3.78653	C9JBI3;P78330	PSPH	Phosphoserine phosphatase (Fragment);Phosphoserine phosphatase
15.0255	14.9489	15.0394	15.1538	14.6944	14.8056	14.7916	14.6172	14.9821	15.0944	14.9047	15.0372	14.3324	14.2794	14.2574			0.261665	0.487056	0.0372822	0.637338	C9JC87;C9JWL4;O00189	AP4M1	AP-4 complex subunit mu-1;AP-4 complex subunit mu-1 (Fragment);AP-4 complex subunit mu-1
17.0388	16.8044	17.1492	17.2015	16.9833	16.7408	17.0459	16.8764	16.6612	17.0192	16.8858	16.8979	17.1075	17.0494	16.9			0.781644	0.118386	0.182418	1.57937	C9JCC6;Q14919	DRAP1	Dr1-associated corepressor
13.5422	13.3494	13.0644	12.8999	13.3162	13.0015	12.89	13.3152	12.7009	12.6128	12.5077	12.5981	13.7842	13.6082	13.8445	+	KO_1G4_LTED	2.19282	0.00522625	0.609098	4.092	C9JCN8;P15408	FOSL2	Fos-related antigen 2 (Fragment);Fos-related antigen 2
13.2347	12.7767	12.718	NaN	12.5706	NaN	NaN	12.7432	13.2302	12.4717	12.807	12.3434	14.143	14.0352	13.0721			0.300107	0.43967	0.196683	0.724795	C9JDL1;P50053	KHK	Ketohexokinase (Fragment);Ketohexokinase
11.1231	11.9497	11.0842	NaN	9.15333	11.7645	NaN	12.3033	11.0272	12.1034	12.1239	12.1048	NaN	12.026	11.8798			0.514751	0.243125	-0.454154	-1.1407	C9JE27;Q8WZ73	RFFL	E3 ubiquitin-protein ligase rififylin (Fragment);E3 ubiquitin-protein ligase rififylin
16.7407	16.8653	16.777	16.553	16.7649	16.7289	16.4705	16.7679	16.6357	16.5539	16.6528	16.5794	17.0492	17.2801	17.2421			0.939851	0.0798394	0.128558	1.84328	C9JEH3;C9JG97;Q13685	AAMP	Angio-associated migratory cell protein
17.4084	17.3644	17.4879	17.4709	17.4032	17.5122	17.5218	17.4758	17.6078	17.8228	17.6272	17.7797	17.1344	16.9722	17.0742	+	KO_1G4_LTED	2.40195	0.00359664	-0.276465	-4.53284	C9JEJ2;P49585	PCYT1A	Choline-phosphate cytidylyltransferase A
13.2717	12.6813	13.2782	12.3113	13.8809	13.1079	13.3965	13.4158	13.3893	16.7838	NaN	9.21256	10.1372	12.1057	NaN			0.0453629	0.884041	-0.242934	-0.131086	C9JF17;P05090	APOD	Apolipoprotein D (Fragment);Apolipoprotein D
16.5153	16.3917	16.5929	16.6782	16.8461	16.873	16.6749	16.7495	17.0183	16.9475	16.8164	16.8226	16.4671	16.5512	16.352	+	KO_1G4_LTED	2.41098	0.00351515	-0.356664	-4.55246	C9JF46	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1 (Fragment)
13.2578	12.7737	13.1134	10.0199	12.2844	11.9595	11.8544	11.9536	10.7333	11.7204	10.5493	10.7409	10.3882	10.9506	10.635			0.839389	0.101847	1.35522	1.67604	C9JF58;Q8WVF1	OSCP1	Protein OSCP1
17.8068	17.9394	17.8302	17.7975	17.7039	17.826	17.6406	17.7597	17.8228	17.8168	17.8282	17.8395	17.7098	17.9034	17.8101			0.199131	0.576922	0.0166574	0.504012	C9JFE4;Q13098	GPS1	COP9 signalosome complex subunit 1
14.2003	14.2154	14.2161	13.0872	14.1184	14.2789	11.6093	13.804	14.3229	13.7154	13.6569	12.921	15.3052	15.2569	15.1808			0.2856	0.456826	0.275653	0.686415	C9JFK9	BAG3	BAG family molecular chaperone regulator 3 (Fragment)
13.1111	13.5459	13.0787	13.3462	13.1679	13.535	13.8847	13.9855	13.822	13.6961	13.7877	13.8013	11.2135	10.3025	NaN	+	KO_1G4_LTED	2.37925	0.00378053	-0.506309	-4.48369	C9JFP8	SHANK2	SH3 and multiple ankyrin repeat domains protein 2
18.5744	18.5969	18.5982	18.1857	19.2353	19.298	19.0475	19.1021	19.5689	19.5542	19.5935	19.5858	19.4407	19.2253	19.4053	+	KO_1G4_LTED	4.4055	0.000169935	-1.08679	-10.701	C9JFR7;P99999	CYCS	Cytochrome c (Fragment);Cytochrome c
12.3932	11.8904	11.9793	11.6372	NaN	NaN	NaN	11.9227	12.1795	12.4159	12.2126	12.4009	12.7857	12.9203	12.7075			0.997025	0.0695376	-0.327195	-1.93824	C9JH62;Q9NRM2	ZNF277	Zinc finger protein 277 (Fragment);Zinc finger protein 277
12.4687	12.1819	NaN	NaN	12.9176	12.0251	NaN	12.1351	11.8157	NaN	11.4948	11.7271	13.8724	12.7455	12.8183			NaN	1	0	NaN	C9JI98	TMEM238	Transmembrane protein 238
18.845	18.7838	18.8465	18.8765	18.5926	18.5816	18.7236	18.4856	18.3147	18.3072	18.4227	18.425	18.5546	18.7832	18.5673	+	KO_1G4_LTED	4.77254	0	0.470582	12.3885	C9JIF9;P13798	APEH	Acylamino-acid-releasing enzyme
13.567	14.4623	13.6655	12.8777	13.5298	14.0962	13.1332	14.3829	13.3785	12.9769	13.3099	13.0869	13.5938	14.5027	13.4883			0.644845	0.170442	0.455082	1.34727	C9JIZ0;C9JNV3;F2Z2Y6;O95777	LSM8	U6 snRNA-associated Sm-like protein LSm8;U6 snRNA-associated Sm-like protein LSm8 (Fragment);U6 snRNA-associated Sm-like protein LSm8;U6 snRNA-associated Sm-like protein LSm8
16.9364	16.9047	16.8799	16.3599	16.8655	16.7971	16.8273	16.8306	16.4307	16.248	16.6077	16.6666	15.8754	15.9343	15.8625			0.848999	0.0995669	0.281962	1.69208	C9JIZ6;P07602;Q5BJH1	PSAP	Prosaposin;Prosaposin;PSAP protein
NaN	NaN	18.2558	18.1773	18.182	18.165	18.2898	18.3525	18.3001	18.3197	18.0053	18.0651	18.089	18.0216	18.5832			NaN	1	0	NaN	C9JJ19;P82930	MRPS34	28S ribosomal protein S34
14.6014	14.508	14.4654	14.136	14.4566	14.3877	14.2774	14.4646	14.3227	14.2442	14.4169	14.4401	13.755	14.1199	13.6055			0.266334	0.480845	0.0717273	0.646988	C9JJN9;Q8N3P4	VPS8	Vacuolar protein sorting-associated protein 8 homolog
15.2925	15.2309	15.4184	14.9644	15.4235	15.1189	15.2357	15.2581	14.8023	15.0047	14.9347	15.1503	15.462	15.3176	15.6899			1.10177	0.0535164	0.253574	2.1124	C9JJV1;Q9Y5U2	TSSC4	Protein TSSC4 (Fragment);Protein TSSC4
14.0467	13.9412	14.0146	14.1948	13.9831	13.7948	13.8617	13.6878	15.0996	14.7413	14.8337	14.948	13.6246	13.9993	13.6724	+	KO_1G4_LTED	4.01154	0.000254545	-0.856308	-9.12519	C9JJX6;E9PDC3;O00192	ARVCF	Armadillo repeat protein deleted in velo-cardio-facial syndrome
14.2181	14.5844	14.5899	14.5318	13.6674	13.549	13.3783	13.3181	14.7437	14.4115	14.2323	14.283	12.5736	12.3458	11.9852			0.168898	0.627664	0.06338	0.436416	C9JKD9;E9PGV9;P45844	ABCG1	ATP-binding cassette sub-family G member 1 (Fragment);ATP-binding cassette sub-family G member 1;ATP-binding cassette sub-family G member 1
15.4252	15.2108	15.2318	15.6545	15.8984	15.7559	15.8888	15.7992	14.7013	14.6591	14.8979	14.9005	13.9729	14.0351	13.9059	+	KO_1G4_LTED	2.55278	0.00286858	0.590871	4.86787	C9JKL2;C9JPX5;O95772	STARD3NL	STARD3 N-terminal-like protein;STARD3 N-terminal-like protein (Fragment);STARD3 N-terminal-like protein
15.3774	15.6345	15.3272	14.831	14.7198	15.2909	14.8885	14.6839	14.9619	14.8216	15.0189	14.9909	14.7627	15.8305	15.2178			1.02401	0.0651364	0.344173	1.98306	C9JL85;P58546	MTPN	Myotrophin
14.5189	14.7405	14.42	14.0571	14.2814	13.7307	14.0985	13.585	13.6441	14.29	13.9714	14.1147	13.932	8.71719	13.1531	+	KO_1G4_LTED	1.13791	0.0487197	0.429081	2.17267	C9JLB7;Q96HP4;U3KQU8	OXNAD1	Oxidoreductase NAD-binding domain-containing protein 1
NaN	NaN	NaN	NaN	15.8214	16.1394	15.8681	15.8372	16.0593	16.1371	15.9498	15.9678	16.4158	16.7059	16.3525			NaN	1	0	NaN	C9JLU1;P52434	POLR2H	DNA-directed RNA polymerases I
13.4913	13.309	13.438	12.9919	13.4968	13.5684	13.5915	13.5298	13.7227	13.5578	13.9063	13.7273	12.706	12.9806	13.0309	+	KO_1G4_LTED	1.7156	0.012659	-0.420976	-3.17288	C9JLV4;O14727	APAF1	Apoptotic protease-activating factor 1
NaN	16.312	16.2144	16.4534	16.2346	16.2145	16.0995	16.1717	16.0637	15.7481	15.853	15.7139	15.7314	15.3814	15.1792	+	KO_1G4_LTED	2.14919	0.00598046	0.481912	4.38928	C9JLW8;I3L2L5;I3L4Q0	MCRIP1	Mapk-regulated corepressor-interacting protein 1;Mapk-regulated corepressor-interacting protein 1;HCG1818442
NaN	NaN	15.0071	14.3074	14.3631	14.0023	14.8193	14.469	14.536	14.4255	14.051	14.0467	14.0042	13.9181	10.9547			NaN	1	0	NaN	C9JME2;Q9Y4F1	FARP1	FERM
14.597	16.2121	14.2497	13.837	13.4806	15.2812	14.8075	14.7787	12.7498	13.4866	14.6042	14.3294	10.1474	14.6253	13.8831			0.671192	0.15836	0.931458	1.39242	C9JMP5;C9JT95;Q9BQ15	NABP2	SOSS complex subunit B1 (Fragment);SOSS complex subunit B1 (Fragment);SOSS complex subunit B1
12.8511	12.7666	12.6302	12.6845	12.1184	12.8957	12.7681	12.84	12.9475	12.4793	12.44	12.9568	12.3442	12.8076	12.5305			0.0642622	0.834705	0.0271928	0.180826	C9JNA8;Q92551	IP6K1	Kinase;Inositol hexakisphosphate kinase 1
15.6109	15.4635	15.3285	15.0855	15.7133	15.6226	15.4056	15.7532	16.1268	16.5194	16.5281	16.3723	15.4955	15.6071	15.6541	+	KO_1G4_LTED	3.36067	0.000573604	-1.01456	-6.96296	C9JNE2;Q9Y530	OARD1	ADP-ribose glycohydrolase OARD1 (Fragment);ADP-ribose glycohydrolase OARD1
19.8282	19.7261	19.7411	19.8774	19.5838	19.6752	19.6628	19.5244	19.918	19.9903	19.9593	19.811	20.0201	19.855	20.0119	+	KO_1G4_LTED	1.26108	0.0356829	-0.126439	-2.37934	C9JNW5;C9JXB8;P83731	RPL24	60S ribosomal protein L24
15.6478	15.64	15.5646	15.6769	15.8517	15.9816	15.9694	15.7968	16.0008	16.0248	15.9795	15.9348	15.4573	15.357	15.3784	+	KO_1G4_LTED	4.58775	0.000210526	-0.352627	-11.5103	C9JNZ0;C9JRY4;Q96IW7	SEC22A	Vesicle-trafficking protein SEC22a (Fragment);Vesicle-trafficking protein SEC22a (Fragment);Vesicle-trafficking protein SEC22a
14.7018	14.5429	14.4497	14.382	14.1182	14.2716	14.2679	14.1925	14.7774	14.5898	14.5662	14.7761	14.776	14.2719	14.6924			0.888115	0.0907486	-0.158267	-1.75726	C9JP16;O75718	CRTAP	Cartilage-associated protein
13.6005	13.2073	13.6434	13.8297	12.8321	11.7322	11.1935	12.875	13.5473	12.3954	11.9017	12.827	13.4639	13.4268	13.3834	+	KO_1G4_LTED	1.28655	0.0335438	0.902383	2.42238	C9JPC9;Q9H9J4	USP42	Ubiquitin carboxyl-terminal hydrolase 42 (Fragment);Ubiquitin carboxyl-terminal hydrolase 42
14.7249	14.5197	14.452	14.5302	14.8653	14.6859	14.7666	14.9007	14.5649	14.3023	14.3102	14.5045	14.0855	14.0244	13.8538			0.751257	0.128066	0.136238	1.52825	C9JPE1;O43772	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein
19.3595	19.6934	19.5957	19.55	18.2513	18.2869	18.1746	18.334	19.6323	19.6157	19.3549	19.4504	19.1505	19.3088	19.1416			0.142506	0.673574	0.0363684	0.375412	C9JQV0;Q9BRJ6	C7orf50	Uncharacterized protein C7orf50 (Fragment);Uncharacterized protein C7orf50
14.6771	14.3247	14.4646	14.0161	14.2898	14.4038	14.2662	14.3361	14.3075	13.7724	13.503	13.3573	14.6951	14.7221	14.6089	+	KO_1G4_LTED	1.35106	0.029196	0.635605	2.532	C9JRJ5;Q9UGP4	LIMD1	LIM domain-containing protein 1
13.4574	13.4492	13.2229	13.2545	13.1189	13.3982	13.4425	13.1629	13.1507	13.188	13.0594	12.9965	13.76	13.8938	13.8156	+	KO_1G4_LTED	1.76133	0.011446	0.247355	3.25649	C9JRX8;C9JY28;F5H189;H7C4Q5;Q9HD34	LYRM4	LYR motif-containing protein 4;LYR motif-containing protein 4;LYR motif-containing protein 4;LYR motif-containing protein 4 (Fragment);LYR motif-containing protein 4
18.0169	18.7444	18.2692	18.5597	17.8205	18.4216	17.6936	18.1576	18.4442	18.4614	18.0463	18.4928	19.0823	18.2819	18.9476			0.0676207	0.828044	0.0363779	0.18968	C9JRZ6;Q9NX63	CHCHD3	MICOS complex subunit;MICOS complex subunit MIC19
17.6491	17.795	17.7323	17.2386	17.9342	17.9555	17.6317	18.0518	17.6828	17.5627	17.6111	17.7522	17.5369	17.6618	17.8129			0.1388	0.680092	-0.0484071	-0.366681	C9JSZ1	FUBP1	Far upstream element-binding protein 1 (Fragment)
11.9408	11.2495	11.8065	10.4825	10.9317	11.1341	NaN	10.7075	9.82035	10.3477	10.7468	10.533	NaN	NaN	NaN	+	KO_1G4_LTED	1.39664	0.0262018	1.00786	2.61001	C9JTU8;E9PFW9;F8VV11;F8WCW3;H3BTP4;Q9Y600;Q9Y602	CSAD	Cysteine sulfinic acid decarboxylase (Fragment);Cysteine sulfinic acid decarboxylase (Fragment);Cysteine sulfinic acid decarboxylase (Fragment);Cysteine sulfinic acid decarboxylase;Cysteine sulfinic acid decarboxylase (Fragment);Cysteine sulfinic acid decarboxylase;Cysteine sulfinic acid decarboxylase
14.5594	14.4262	14.6323	14.8138	14.6522	14.8039	14.8127	14.5913	14.5833	14.5144	14.4664	14.6182	14.1571	14.1099	14.2184			0.297716	0.442183	0.0623484	0.710901	C9JVK8;Q9H6S1	AZI2	5-azacytidine-induced protein 2 (Fragment);5-azacytidine-induced protein 2
11.5395	11.6962	11.22	NaN	10.9864	11.1152	NaN	10.6781	10.3252	9.75687	9.61724	9.04784	12.3853	13.2011	12.4532	+	KO_1G4_LTED	2.53869	0.00295169	1.79845	5.42101	C9JVW0	INAFM1	Putative transmembrane protein INAFM1
13.5903	13.0525	13.0141	12.3448	11.7343	12.6223	12.2225	11.8791	12.9417	13.4801	13.1997	13.2884	13.7615	14.0456	13.9225			0.350621	0.381281	-0.22705	-0.815308	C9JW74;Q5EB52	MEST	Mesoderm-specific transcript homolog protein
18.0321	16.3349	16.4979	16.736	16.4991	16.9122	16.8448	16.0113	17.0714	16.4043	15.8037	15.9481	13.6311	16.1507	15.2459			0.580614	0.203478	0.593344	1.23598	C9JWG0	UGP2	UTP--glucose-1-phosphate uridylyltransferase (Fragment)
13.0858	12.967	13.1462	12.6591	13.2364	13.1017	13.0373	13.1688	13.2402	13.0846	13.1133	12.9683	13.9239	14.0949	14.0766			0.517449	0.241449	-0.137108	-1.12448	C9JWV4;Q9H9Q4	NHEJ1	Non-homologous end-joining factor 1 (Fragment);Non-homologous end-joining factor 1
14.8486	14.7091	14.7357	14.695	14.7564	14.523	14.5509	14.5524	15.1254	13.8126	14.3085	13.8015	14.4302	13.5125	14.6888			0.763849	0.123707	0.485113	1.54945	C9JY63;E5RFD1	OXR1	Oxidation resistance protein 1
12.7629	13.2088	12.7268	12.689	12.44	12.9212	12.3805	13.1237	13.8192	13.7774	13.5609	13.6085	12.3092	12.4094	12.7171	+	KO_1G4_LTED	3.07902	0.000916	-0.844588	-6.16854	C9JYA1;O15504	NUP42	Nucleoporin NUP42 (Fragment);Nucleoporin NUP42
17.0833	16.9151	16.9205	16.7213	16.8072	16.5854	13.5443	16.1643	16.5515	16.7071	16.6906	16.6378	16.642	16.6761	16.6506	+	KO_1G4_LTED	1.73885	0.0119703	0.263295	3.21528	C9JYM0;O75817	POP7	Ribonuclease P protein subunit p20 (Fragment);Ribonuclease P protein subunit p20
12.3579	14.5517	12.6443	9.22645	10.2326	12.2123	10.8027	11.8237	11.8362	12.623	12.4602	12.419	12.4846	12.6815	12.4574			0.0435414	0.887955	-0.13952	-0.125003	C9JYN0	SYPL1	Synaptophysin-like protein 1
14.8173	14.603	14.4563	13.9326	13.7686	13.8682	13.4317	13.6338	14.9686	15.3882	15.2636	14.862	15.3998	15.6475	15.5899	+	KO_1G4_LTED	1.60223	0.0162055	-0.668312	-2.96899	C9JYQ9;H0Y8C2;Q6P5R6	RPL22L1	60S ribosomal protein L22-like 1;60S ribosomal protein L22-like 1 (Fragment);60S ribosomal protein L22-like 1
13.7798	13.9666	13.7877	13.5652	13.4857	13.5675	13.1512	13.6666	13.6307	13.6398	13.7288	13.9532	13.8935	14.0116	13.896			0.123302	0.711548	0.0366755	0.329703	C9JYS5;J3KS67;J3QL47;J3QL63;K7ENL4;Q9NYZ1	TVP23C;TVP23B;TVP23C;TVP23B;TVP23B;TVP23B	Golgi apparatus membrane protein TVP23 homolog;Golgi apparatus membrane protein TVP23 homolog;Golgi apparatus membrane protein TVP23 homolog;Golgi apparatus membrane protein TVP23 homolog;Golgi apparatus membrane protein TVP23 homolog (Fragment);Golgi apparatus membrane protein TVP23 homolog B
14.6284	14.9826	14.7004	15.1322	13.2905	13.327	13.0642	13.1189	14.6219	14.3914	14.4811	14.7761	13.6222	13.407	13.6737			1.04566	0.0617977	0.293278	2.01905	C9JYY6;Q92823	NRCAM	Neuronal cell adhesion molecule
17.3587	17.1851	17.2451	17.4676	17.7985	17.9864	18.0977	17.8831	17.7055	17.4225	17.3435	17.4637	16.7088	16.8026	16.6882			0.852135	0.0986188	-0.169687	-1.69731	C9JZR2;O60716	CTNND1	Catenin delta-1
15.646	15.599	15.6685	15.47	14.7475	14.8524	15.0704	14.7677	15.058	15.272	15.2845	15.3836	15.2847	15.6476	15.3953	+	KO_1G4_LTED	2.26509	0.00480742	0.346339	4.24141	C9JZY6;P62256	UBE2H	Ubiquitin-conjugating enzyme E2 H (Fragment);Ubiquitin-conjugating enzyme E2 H
15.858	16.0051	15.759	15.7363	16.0923	15.7473	15.8292	16.1119	16.1406	15.6807	15.8127	15.8754	15.3004	15.3034	15.3197			0.123385	0.711572	-0.0377395	-0.329902	C9K0I4;F8WBF4;F8WDH1;P56557	TMEM50B	Transmembrane protein 50B (Fragment);Transmembrane protein 50B;Transmembrane protein 50B;Transmembrane protein 50B
NaN	16.3768	16.109	16.1333	15.3488	16.5929	16.5221	16.1071	16.4451	16.197	16.7681	16.901	16.6897	16.6118	16.8792			0.905762	0.0871072	-0.371454	-1.8457	D3DRR9;Q86WR7	PROSER2	Chromosome 10 open reading frame 47
NaN	NaN	12.9524	13.3359	12.9716	12.7378	12.9602	13.2162	12.4656	12.9889	13.9832	13.4765	13.3918	13.1816	12.7382			NaN	1	0	NaN	D3DWX8;P98173;Q5HY75	FAM3A	Family with sequence similarity 3
11.8914	12.6645	12.9753	11.0911	12.0021	12.8504	13.1672	12.9431	11.3203	9.82833	11.8688	11.0867	11.3956	11.5374	11.2416			0.957125	0.0765808	1.12953	1.87198	D3YTA9;F6U1T9;P63098	PPP3R1	Calcineurin subunit B type 1
19.4043	19.5786	19.271	19.2462	19.3023	19.3624	19.1782	19.1626	19.5739	19.6166	19.5125	19.4193	19.8401	19.6009	19.8556			0.901749	0.0878458	-0.155598	-1.77994	D3YTB1;F8W727;P62910	RPL32	60S ribosomal protein L32 (Fragment);60S ribosomal protein L32;60S ribosomal protein L32
15.3789	15.1838	15.308	15.2819	15.223	14.8307	15.1213	15.2271	15.8346	15.6787	15.5655	15.5908	13.6185	13.9378	13.4901	+	KO_1G4_LTED	2.6948	0.00230015	-0.379276	-5.19773	D3YTB5;P51617	IRAK1	Interleukin-1 receptor-associated kinase 1
16.2075	16.1381	16.2992	16.5708	16.5025	16.1829	16.656	16.1964	15.3722	15.8224	15.9624	15.9297	15.8926	15.6934	16.1405	+	KO_1G4_LTED	1.73161	0.0122447	0.532226	3.20205	D3YTI2	ACP1	Low molecular weight phosphotyrosine protein phosphatase
NaN	11.7714	11.7015	11.9271	12.1643	11.7013	11.6883	11.9501	11.9503	11.9592	11.5548	10.84	11.1335	12.6644	12.7847			0.292266	0.449324	0.223921	0.708671	D4PHA4;Q86WP2	GPBP1	GC-rich promoter binding protein 1
11.9175	12.2875	11.8358	NaN	11.2257	11.8792	11.4948	12.1256	11.628	12.033	11.9377	11.8507	14.0112	13.8076	13.7802			0.427415	0.308478	0.151247	0.976301	D6R921;D6R9U7;D6RIT0;D6RJH6;O15318	POLR3G	DNA-directed RNA polymerase III subunit RPC7 (Fragment);DNA-directed RNA polymerase III subunit RPC7 (Fragment);DNA-directed RNA polymerase III subunit RPC7 (Fragment);DNA-directed RNA polymerase III subunit RPC7;DNA-directed RNA polymerase III subunit RPC7
NaN	16.7771	16.4075	16.5022	16.6575	16.9005	16.6749	16.7849	16.6686	16.0046	15.9243	16.3319	16.245	14.7329	14.6331			0.706275	0.144105	0.329898	1.48899	D6R938;E9PBG7;E9PF82;Q13557	CAMK2D	Calcium/calmodulin-dependent protein kinase (CaM kinase) II delta
12.9426	13.0744	13.3538	12.3619	12.4906	12.8553	11.2101	13.1123	13.5511	10.9765	12.755	13.089	12.6316	12.2875	12.5229			0.228075	0.532933	0.340292	0.566717	D6R9B1	ELF2	ETS-related transcription factor Elf-2 (Fragment)
